"","LD1","LD2","LD3","LD4","LD5","LD6","LD7","LD8","LD9"
"56148",1.05118681146534e-05,1.08958253507921e-05,0.000605806113813044,6.79268669512197e-05,0.000186588839976341,0.00135699814716855,2.57272958659507e-05,3.39603035774549e-08,0.00012667258128296
"56166",4.52407425985704e-07,1.75092399731468e-09,1.24671519637404e-08,6.794001503669e-13,7.60114229080469e-07,2.65496114035854e-07,1.83805651293165e-08,4.76324747268756e-07,6.5378078297679e-08
"56166",4.52407425985708e-07,1.75092399731472e-09,1.24671519637406e-08,6.79400150366305e-13,7.60114229080477e-07,2.65496114035857e-07,1.83805651293166e-08,4.7632474726876e-07,6.53780782976797e-08
"56171",6.01255538381463e-06,1.23881545550151e-05,7.43448016989993e-06,9.00267523738779e-07,9.76821974602497e-07,9.57669742040164e-07,5.94255294602184e-06,3.83803888684401e-06,1.51541288468778e-06
"56171",6.01255538381463e-06,1.23881545550151e-05,7.43448016989992e-06,9.00267523738775e-07,9.76821974602498e-07,9.57669742040162e-07,5.94255294602184e-06,3.838038886844e-06,1.51541288468778e-06
"56174",1.6571985855818e-07,2.29399794879297e-09,1.75370052388522e-08,4.74743925401851e-08,2.53472596750835e-08,4.0289303026342e-09,5.77768981483141e-08,1.19115449062326e-08,9.66611326464348e-08
"56174",1.65719858558181e-07,2.29399794879299e-09,1.75370052388523e-08,4.74743925401855e-08,2.53472596750837e-08,4.02893030263423e-09,5.77768981483145e-08,1.19115449062327e-08,9.66611326464355e-08
"56209",7.37468202622611e-07,6.72352321716863e-06,3.22219821273542e-06,4.15737347741452e-06,2.93504478339654e-05,4.87365728496548e-08,6.19144819518156e-05,0.000173771526014656,1.32188263319066e-05
"56209",7.3746820262261e-07,6.72352321716863e-06,3.22219821273541e-06,4.15737347741452e-06,2.93504478339654e-05,4.87365728496548e-08,6.19144819518156e-05,0.000173771526014657,1.32188263319066e-05
"56212",1.35391435903569e-06,2.84549293167929e-05,5.06603551852352e-06,2.68553725298649e-05,1.59649887423995e-05,3.04406857766668e-06,1.13335056842006e-07,1.53290338880342e-05,5.98956823924109e-09
"56212",1.3539143590357e-06,2.84549293167928e-05,5.06603551852352e-06,2.68553725298649e-05,1.59649887423995e-05,3.04406857766669e-06,1.13335056842007e-07,1.53290338880341e-05,5.98956823924089e-09
"56214",7.07861396770643e-07,4.56534738833756e-07,7.92322462378253e-10,8.66759527448543e-08,1.05006875135669e-06,1.07897462960223e-07,1.01515248478177e-07,9.66037559553001e-07,3.85483782874112e-10
"56214",7.07861396770644e-07,4.56534738833757e-07,7.92322462378292e-10,8.66759527448539e-08,1.05006875135669e-06,1.07897462960222e-07,1.01515248478177e-07,9.66037559553002e-07,3.85483782874116e-10
"56219",5.00412972826932e-07,3.43142587851871e-06,6.74672246274718e-07,1.28155748629497e-07,4.47211581955489e-07,4.38229759082813e-07,4.70234371958229e-07,4.05011234374353e-07,5.34903813484863e-08
"56219",5.00412972826934e-07,3.43142587851871e-06,6.74672246274716e-07,1.28155748629498e-07,4.47211581955487e-07,4.38229759082815e-07,4.70234371958228e-07,4.0501123437435e-07,5.34903813484864e-08
"56235",4.58112484194044e-05,4.81779353376567e-05,9.67489892323321e-06,4.63554101333959e-05,2.05507506041618e-06,2.75451359253267e-05,8.52641177506891e-06,8.72293967272903e-05,0.000164986277525122
"56235",4.58112484194044e-05,4.81779353376568e-05,9.67489892323318e-06,4.63554101333961e-05,2.05507506041622e-06,2.75451359253268e-05,8.5264117750689e-06,8.72293967272903e-05,0.000164986277525123
"5625",2.58416567270899e-06,5.32352820999047e-09,1.3985682558512e-07,1.35244794781584e-12,2.99721779053183e-07,3.24448126374303e-08,5.3110530673936e-08,1.14647880126126e-08,2.74189950382544e-07
"5625",2.58416567270899e-06,5.32352820999047e-09,1.3985682558512e-07,1.35244794781526e-12,2.99721779053183e-07,3.24448126374303e-08,5.31105306739361e-08,1.14647880126126e-08,2.74189950382544e-07
"5626",5.89298946631874e-07,4.84818041392743e-05,6.94314986789747e-06,4.18618962639319e-07,0.00018569759666288,4.36325437036041e-07,4.68867452016469e-05,6.64202499485007e-05,4.5087482707022e-07
"5626",5.89298946631881e-07,4.84818041392743e-05,6.94314986789744e-06,4.18618962639312e-07,0.000185697596662879,4.36325437036044e-07,4.6886745201647e-05,6.64202499485008e-05,4.5087482707022e-07
"56282",1.06717780725176e-05,0.000166118914612235,5.01359874856386e-05,0.000102373208763023,2.29952408040047e-05,0.000269816831872682,0.00047407300842273,0.00011141048221604,7.11482208613316e-05
"56282",1.06717780725176e-05,0.000166118914612235,5.01359874856387e-05,0.000102373208763023,2.29952408040048e-05,0.000269816831872682,0.000474073008422729,0.00011141048221604,7.11482208613316e-05
"56321",5.29891359660595e-08,1.06884667781821e-07,1.32407316829256e-07,8.30062953242669e-11,2.74927718575325e-07,1.14498864659669e-07,2.71159578524126e-07,1.65781320542783e-09,2.97429895146348e-08
"56321",5.29891359660583e-08,1.06884667781818e-07,1.32407316829253e-07,8.30062953242677e-11,2.74927718575319e-07,1.14498864659666e-07,2.71159578524119e-07,1.65781320542779e-09,2.97429895146341e-08
"56330",2.52069615529614e-06,0.000156313862911918,4.40914308648565e-05,0.000934256327871328,0.000537372045758637,0.000775231382902334,0.000577963483887324,9.07645822110049e-05,0.000860542693456531
"56330",2.52069615529615e-06,0.000156313862911918,4.40914308648566e-05,0.000934256327871329,0.000537372045758636,0.000775231382902334,0.000577963483887323,9.07645822110048e-05,0.000860542693456531
"56345",1.3187409657975e-06,6.13226709797754e-07,3.05122259762359e-07,1.79749551697072e-05,0.000121428194627867,2.38891262705853e-05,1.77656603665544e-05,2.5114840237993e-05,1.40476653722603e-05
"56345",1.3187409657975e-06,6.13226709797756e-07,3.05122259762362e-07,1.79749551697072e-05,0.000121428194627867,2.38891262705853e-05,1.77656603665544e-05,2.5114840237993e-05,1.40476653722603e-05
"56363",1.39651359830072e-07,8.74343993994247e-07,1.63269219601613e-07,7.7795970558772e-07,1.28307099804423e-07,1.73826686521912e-07,4.37244154702266e-07,1.3137211370265e-08,5.04818478677955e-08
"56363",1.39651359830073e-07,8.74343993994251e-07,1.63269219601613e-07,7.77959705587722e-07,1.28307099804423e-07,1.73826686521913e-07,4.37244154702267e-07,1.3137211370265e-08,5.04818478677957e-08
"56366",2.70795097056722e-07,1.78810071151489e-08,1.54579958921991e-07,5.8044532223389e-09,6.79403127000439e-08,5.6595249043132e-08,1.26102106924395e-07,3.33290769889056e-08,1.66188637986921e-08
"56366",2.70795097056724e-07,1.7881007115149e-08,1.54579958921992e-07,5.80445322233893e-09,6.79403127000443e-08,5.65952490431324e-08,1.26102106924396e-07,3.33290769889059e-08,1.66188637986922e-08
"56372",9.63544674984757e-08,2.26185760816075e-07,5.81366010013466e-08,3.03704611122711e-08,9.6262715581617e-08,5.03494096880618e-07,3.08231896519035e-08,8.80005368703429e-09,4.41584335541478e-08
"56372",9.63544674984774e-08,2.26185760816079e-07,5.81366010013478e-08,3.03704611122718e-08,9.62627155816189e-08,5.03494096880628e-07,3.08231896519043e-08,8.80005368703454e-09,4.41584335541488e-08
"56399",1.10993838177156e-09,8.84990899413575e-06,9.39942941309615e-05,2.3188657870154e-05,7.18960298827637e-05,6.47709773208187e-05,2.4129566997061e-05,2.6178057514999e-05,1.84785324671276e-06
"56399",1.10993838177181e-09,8.84990899413572e-06,9.39942941309615e-05,2.3188657870154e-05,7.18960298827637e-05,6.47709773208188e-05,2.4129566997061e-05,2.61780575149991e-05,1.84785324671276e-06
"56400",0.000129133406173828,1.8051542793244e-07,2.943852212938e-07,2.14339373348219e-06,6.02164759272279e-05,1.59848974967441e-07,5.43236222880057e-06,8.00108550540829e-06,1.33294333100444e-06
"56400",0.000129133406173828,1.80515427932439e-07,2.943852212938e-07,2.14339373348219e-06,6.02164759272279e-05,1.59848974967443e-07,5.43236222880055e-06,8.00108550540828e-06,1.33294333100443e-06
"56401",9.49377856047613e-08,1.49645057201312e-06,1.40999444268662e-07,1.32683203700319e-08,1.43795796374806e-07,6.84331845426585e-07,6.71880478753517e-12,9.12829359278331e-10,7.9316790621881e-08
"56401",9.49377856047613e-08,1.49645057201313e-06,1.40999444268662e-07,1.3268320370032e-08,1.43795796374806e-07,6.84331845426587e-07,6.71880478753611e-12,9.12829359278367e-10,7.93167906218814e-08
"56427",3.49447105060603e-06,0.000518595699767823,0.000158160479799837,4.78765738037179e-05,3.8007737811993e-05,7.45446869514248e-05,0.000559779164052257,6.46764960726235e-05,7.81757716885808e-05
"56427",3.49447105060605e-06,0.000518595699767823,0.000158160479799837,4.78765738037181e-05,3.80077378119933e-05,7.45446869514247e-05,0.000559779164052256,6.46764960726234e-05,7.81757716885808e-05
"56431",5.37222919065804e-07,5.15654043794562e-08,1.15723911098869e-09,1.51217500029466e-07,2.59757145687579e-06,6.34633562176424e-07,4.57683435144483e-07,3.16216729499549e-06,7.50154181348209e-07
"56431",5.37222919065802e-07,5.15654043794557e-08,1.15723911098869e-09,1.51217500029466e-07,2.59757145687578e-06,6.34633562176421e-07,4.57683435144481e-07,3.16216729499548e-06,7.50154181348207e-07
"56451",1.31146529596093e-07,1.93781369425745e-10,1.76086665211123e-10,1.87927497714547e-08,1.04917920942599e-08,3.73837806891558e-09,8.44601839268824e-11,6.46339344462059e-10,2.6332243426235e-09
"56451",1.31146529596089e-07,1.93781369425739e-10,1.76086665211118e-10,1.87927497714542e-08,1.04917920942596e-08,3.73837806891549e-09,8.44601839268806e-11,6.46339344462041e-10,2.63322434262344e-09
"5649",2.94004583845038e-05,8.89175514837085e-05,1.57086257848878e-09,2.26284955602581e-05,0.00039942636005191,1.07511568838063e-06,0.000275938678788169,0.000294070959597048,6.90069435236122e-07
"5649",2.94004583845038e-05,8.89175514837085e-05,1.5708625784889e-09,2.26284955602581e-05,0.00039942636005191,1.07511568838063e-06,0.000275938678788169,0.000294070959597048,6.90069435236116e-07
"56490",1.32017883610116e-06,9.69438959609652e-09,1.54368268181916e-07,1.98609495744757e-07,8.77828550912383e-09,4.22594881298184e-10,1.12738992994486e-09,7.44451814437527e-09,7.99878929041413e-09
"56490",1.32017883610117e-06,9.69438959609654e-09,1.54368268181917e-07,1.98609495744759e-07,8.77828550912386e-09,4.22594881298181e-10,1.12738992994487e-09,7.44451814437538e-09,7.99878929041418e-09
"56500",1.95123736915651e-05,1.86093580944529e-05,5.30434044893563e-05,2.37747236966884e-05,4.70137187567651e-06,5.18434108425707e-06,4.47850055026445e-05,2.23191466423505e-05,3.69869322382611e-08
"56500",1.95123736915651e-05,1.86093580944529e-05,5.30434044893563e-05,2.37747236966884e-05,4.70137187567653e-06,5.18434108425706e-06,4.47850055026445e-05,2.23191466423504e-05,3.69869322382607e-08
"56507",1.36008910130977e-07,2.17205394158804e-07,1.7373979487569e-09,1.09898653212615e-07,8.21222778106567e-08,1.31360182978682e-07,3.68792473847806e-09,7.11833971956676e-08,7.86936121390493e-08
"56507",1.36008910130976e-07,2.17205394158802e-07,1.73739794875692e-09,1.09898653212614e-07,8.21222778106563e-08,1.31360182978681e-07,3.68792473847799e-09,7.11833971956669e-08,7.86936121390484e-08
"56516",3.87201195637822e-07,1.194215726734e-07,2.79764500437899e-09,6.07826442936231e-08,5.22546539372448e-07,3.67286496395001e-07,2.2396358008564e-07,1.10295598337502e-07,1.52055419511739e-07
"56516",3.8720119563782e-07,1.19421572673399e-07,2.79764500437898e-09,6.07826442936228e-08,5.22546539372446e-07,3.67286496395e-07,2.23963580085639e-07,1.10295598337502e-07,1.52055419511738e-07
"5652",1.25550987886932e-06,3.64727503178639e-07,3.50963003323438e-09,1.35573667716752e-07,6.0176220188159e-08,1.91210271941813e-07,2.98124247555223e-07,2.74859828700038e-08,7.4231361522637e-07
"5652",1.25550987886932e-06,3.6472750317864e-07,3.50963003323438e-09,1.35573667716752e-07,6.01762201881589e-08,1.91210271941814e-07,2.98124247555223e-07,2.74859828700039e-08,7.4231361522637e-07
"56537",4.75757484737087e-06,4.10669039982789e-06,1.24565288615976e-05,4.8962813146202e-05,2.60025472245935e-05,6.95721401687195e-06,3.0344722909165e-06,4.52884240352308e-05,9.37971983801479e-06
"56537",4.75757484737087e-06,4.1066903998279e-06,1.24565288615976e-05,4.89628131462019e-05,2.60025472245935e-05,6.95721401687196e-06,3.03447229091651e-06,4.52884240352307e-05,9.37971983801477e-06
"56559",7.38052939673097e-06,1.75377245707792e-05,2.75310475314102e-07,1.14540991227266e-06,1.93254344407497e-05,5.81710718088585e-05,3.86746777589154e-05,9.43554808229485e-05,7.28903160977453e-05
"56559",7.38052939673098e-06,1.75377245707792e-05,2.75310475314098e-07,1.14540991227266e-06,1.93254344407497e-05,5.81710718088586e-05,3.86746777589154e-05,9.43554808229485e-05,7.28903160977452e-05
"56584",9.71082948569431e-05,0.000600768736106589,0.000342024130335986,0.000467415874891932,0.000807655229767218,1.27658794306824e-05,0.000240911609404629,0.000285236732489089,2.59061126161791e-05
"56584",9.71082948569431e-05,0.000600768736106589,0.000342024130335986,0.000467415874891932,0.000807655229767219,1.27658794306824e-05,0.000240911609404629,0.000285236732489089,2.59061126161791e-05
"56588",6.87409233574782e-07,2.00647929351741e-07,2.12634535324486e-07,2.02130469413887e-05,0.000127057484533426,2.68229435905738e-05,1.87126888135072e-05,2.0477363367729e-05,1.25411991028576e-05
"56588",6.87409233574782e-07,2.00647929351742e-07,2.12634535324486e-07,2.02130469413887e-05,0.000127057484533426,2.68229435905738e-05,1.87126888135072e-05,2.04773633677289e-05,1.25411991028576e-05
"56600",3.42677799775783e-06,1.19742110429619e-06,8.75935141697719e-08,2.07138192590495e-07,2.71722192680463e-07,3.8735721525853e-06,1.16622373905078e-07,3.02740838714007e-06,3.0595216295183e-06
"56600",3.42677799775783e-06,1.19742110429619e-06,8.75935141697725e-08,2.07138192590496e-07,2.71722192680463e-07,3.87357215258531e-06,1.16622373905079e-07,3.02740838714008e-06,3.05952162951831e-06
"56608",7.17754839342542e-10,2.78850199250554e-07,1.70418309945751e-06,1.8135760001136e-10,0.000133755415449396,1.09346225408431e-05,2.40414401515327e-05,2.2425518502217e-05,1.26033360173884e-05
"56608",7.17754839342646e-10,2.78850199250557e-07,1.70418309945751e-06,1.81357600011353e-10,0.000133755415449396,1.09346225408431e-05,2.40414401515327e-05,2.2425518502217e-05,1.26033360173885e-05
"56618",8.28512952933105e-08,1.1916824319797e-06,5.87340105877217e-08,3.99891526041275e-10,2.66933738590791e-06,5.58013695051986e-08,3.29660763939295e-07,1.2950634409385e-07,2.77746155610875e-07
"56618",8.28512952933095e-08,1.19168243197969e-06,5.87340105877213e-08,3.99891526041278e-10,2.66933738590788e-06,5.58013695051981e-08,3.29660763939293e-07,1.29506344093848e-07,2.77746155610873e-07
"56619",4.37836630079753e-09,1.40852637410809e-07,1.95581319691441e-08,3.21269045112569e-08,3.10033825788393e-07,7.24892811146367e-08,4.09422541813963e-07,2.14572229354063e-10,4.09919793768452e-09
"56619",4.37836630079755e-09,1.4085263741081e-07,1.95581319691442e-08,3.21269045112571e-08,3.10033825788395e-07,7.24892811146372e-08,4.09422541813967e-07,2.14572229354066e-10,4.09919793768458e-09
"5662",6.28709516951915e-07,9.53112932992093e-07,2.12450924833136e-07,1.66234571644613e-06,1.28941442196016e-07,4.73407168955208e-08,3.81264560086366e-07,1.11749866405455e-06,4.49466218499023e-06
"5662",6.28709516951916e-07,9.53112932992094e-07,2.12450924833136e-07,1.66234571644613e-06,1.28941442196016e-07,4.73407168955209e-08,3.81264560086366e-07,1.11749866405456e-06,4.49466218499023e-06
"5663",0,0,0,0,0,0,0,0,0
"5663",0,0,0,0,0,0,0,0,0
"56634",2.03378155028064e-06,6.01941382885058e-06,8.2193642101161e-07,5.74334045652765e-07,2.69498894931392e-07,1.26860147578592e-07,1.89265517369193e-08,1.04469164989652e-06,4.67394304502886e-08
"56634",2.03378155028065e-06,6.01941382885059e-06,8.21936421011614e-07,5.74334045652766e-07,2.69498894931394e-07,1.26860147578593e-07,1.89265517369193e-08,1.04469164989653e-06,4.67394304502887e-08
"5664",6.96935514926686e-07,1.33263693378568e-07,0.000118529181375627,1.76249105743141e-05,0.000332088708438681,0.000156760979901231,7.65046067404335e-07,0.000187989502896347,1.08349194454533e-06
"5664",6.96935514926686e-07,1.33263693378569e-07,0.000118529181375627,1.7624910574314e-05,0.000332088708438681,0.000156760979901231,7.65046067404334e-07,0.000187989502896347,1.08349194454531e-06
"56641",2.03870250386131e-06,1.07103061222655e-06,1.23053698659923e-07,2.60722338976464e-07,2.12866475834842e-06,1.46643145838033e-08,7.14315444154408e-07,2.84078295923845e-07,4.81550449896413e-08
"56641",2.0387025038613e-06,1.07103061222655e-06,1.23053698659924e-07,2.60722338976463e-07,2.12866475834842e-06,1.46643145838032e-08,7.14315444154407e-07,2.84078295923843e-07,4.81550449896411e-08
"56649",3.78334503278665e-07,3.41518724899281e-07,3.35918799266469e-07,2.19394639598238e-08,1.46195071012081e-06,1.17038871019506e-07,6.97030199481489e-07,4.48985870447922e-07,5.8630133578692e-08
"56649",3.78334503278664e-07,3.4151872489928e-07,3.35918799266468e-07,2.19394639598237e-08,1.4619507101208e-06,1.17038871019506e-07,6.97030199481487e-07,4.4898587044792e-07,5.86301335786911e-08
"56650",4.10838246468014e-06,6.40725676079685e-08,0.000129990728974783,0.000141479265066018,8.01141656695856e-05,0.00107102690885541,0.000272842716171205,0.000101996625457627,0.000208609594986313
"56650",4.10838246468016e-06,6.40725676079653e-08,0.000129990728974783,0.000141479265066018,8.01141656695857e-05,0.00107102690885541,0.000272842716171205,0.000101996625457627,0.000208609594986312
"56651",0,0,0,0,0,0,0,0,0
"56651",0,0,0,0,0,0,0,0,0
"56655",4.81345507251421e-07,1.43090047153982e-06,4.12769408383899e-09,8.43854164802928e-08,1.53947301042341e-06,1.95584675863272e-06,3.74751269997533e-07,1.21107991179404e-07,1.61930596314679e-07
"56655",4.8134550725142e-07,1.43090047153982e-06,4.12769408383894e-09,8.43854164802927e-08,1.5394730104234e-06,1.95584675863271e-06,3.74751269997533e-07,1.21107991179404e-07,1.61930596314678e-07
"56657",0.000150548593244649,0.000771348968724442,0.000185458042296343,1.0657205245924e-05,0.000636898113801163,0.000292189487076531,2.25462259767471e-06,0.00530618575594353,0.00504595539892605
"56657",0.000150548593244649,0.000771348968724442,0.000185458042296343,1.0657205245924e-05,0.000636898113801163,0.000292189487076531,2.25462259767471e-06,0.00530618575594353,0.00504595539892605
"56663",6.59421055561591e-07,5.06746569146286e-05,4.54963648644838e-05,6.5957180009664e-05,2.12061810929504e-05,0.000545894909702155,3.84344179118984e-07,4.50826594193887e-07,1.35067629049979e-10
"56663",6.59421055561601e-07,5.06746569146285e-05,4.54963648644838e-05,6.5957180009664e-05,2.12061810929505e-05,0.000545894909702155,3.8434417911898e-07,4.50826594193882e-07,1.35067629050036e-10
"56679",1.42668113578743e-08,1.58775765441466e-07,6.81482557318473e-07,2.98090416010635e-08,2.87735161010582e-10,7.95139546201051e-07,8.93900174020935e-10,5.10432228534381e-07,4.57394498668751e-07
"56679",1.42668113578744e-08,1.58775765441467e-07,6.81482557318478e-07,2.98090416010639e-08,2.8773516101059e-10,7.95139546201056e-07,8.93900174020937e-10,5.10432228534385e-07,4.57394498668754e-07
"56683",5.06625514011693e-07,4.02573213713066e-07,3.93300945861641e-09,3.18542291792289e-07,1.17695520933771e-08,3.48196774028902e-08,3.6004375937662e-08,3.61288729171976e-09,4.47476857959578e-08
"56683",5.06625514011692e-07,4.02573213713066e-07,3.93300945861641e-09,3.18542291792288e-07,1.17695520933771e-08,3.48196774028901e-08,3.6004375937662e-08,3.61288729171975e-09,4.47476857959578e-08
"56685",2.93383434681128e-06,0.000223319640845968,1.06979311446161e-05,6.42430927044552e-06,7.29891711187312e-06,0.000974953975132669,0.000433497909357107,2.2756913541778e-07,0.00015490067221231
"56685",2.93383434681125e-06,0.000223319640845968,1.06979311446162e-05,6.42430927044548e-06,7.29891711187321e-06,0.000974953975132669,0.000433497909357106,2.27569135417781e-07,0.00015490067221231
"567",2.77376288782337e-06,6.53801687627971e-06,2.34927326476839e-07,7.4150418898091e-06,5.7240836839525e-07,3.49511953170687e-08,3.36591554020042e-07,2.09146517173443e-06,2.43709215330871e-06
"567",2.77376288782338e-06,6.53801687627973e-06,2.34927326476841e-07,7.4150418898091e-06,5.7240836839525e-07,3.49511953170685e-08,3.36591554020043e-07,2.09146517173443e-06,2.43709215330871e-06
"56704",8.9202976476926e-08,6.25375012246327e-07,2.21782933795328e-07,1.56205603888668e-06,4.90402073003949e-09,2.38790067560675e-08,2.04115643188345e-07,4.49781749007264e-07,1.98983276951815e-07
"56704",8.92029764769266e-08,6.25375012246332e-07,2.21782933795329e-07,1.56205603888669e-06,4.90402073003952e-09,2.38790067560677e-08,2.04115643188347e-07,4.49781749007268e-07,1.98983276951817e-07
"56715",6.22040042074718e-07,1.53813146783356e-07,3.16880242643933e-07,2.22901860959085e-05,0.000109212610664981,2.71078504432945e-05,1.61184489435699e-05,2.11348896055145e-05,1.54618747792337e-05
"56715",6.22040042074712e-07,1.5381314678336e-07,3.16880242643934e-07,2.22901860959084e-05,0.000109212610664981,2.71078504432945e-05,1.61184489435699e-05,2.11348896055145e-05,1.54618747792337e-05
"56717",2.37314108952437e-07,1.20632891707756e-08,5.15624772066549e-08,5.63227816999458e-08,2.91414019625256e-08,3.25748825860053e-09,3.15049527799594e-08,1.3042059053643e-07,9.11785537387084e-08
"56717",2.37314108952439e-07,1.20632891707757e-08,5.15624772066555e-08,5.63227816999465e-08,2.9141401962526e-08,3.25748825860056e-09,3.15049527799597e-08,1.30420590536432e-07,9.11785537387093e-08
"56718",2.50873869746386e-06,6.19060143727788e-05,1.70751017767841e-05,0.000289113346927737,0.000135738585766055,5.78203282223768e-06,1.082275360105e-05,0.000190405205230718,1.1887029628368e-05
"56718",2.50873869746387e-06,6.19060143727788e-05,1.70751017767842e-05,0.000289113346927737,0.000135738585766054,5.78203282223772e-06,1.082275360105e-05,0.000190405205230718,1.1887029628368e-05
"5672",2.49068627218527e-05,3.47070681745745e-05,2.22216218738007e-05,0.000291487238087597,0.000106379389497446,1.30057098159794e-06,2.14501251632159e-05,1.05350101599073e-06,3.32586596533902e-05
"5672",2.49068627218527e-05,3.47070681745745e-05,2.22216218738007e-05,0.000291487238087597,0.000106379389497446,1.30057098159794e-06,2.1450125163216e-05,1.05350101599073e-06,3.32586596533901e-05
"5677",0,0,0,0,0,0,0,0,0
"56797",1.24760150103769e-06,1.36034856370327e-05,1.46029010493854e-05,3.18427847668353e-05,1.64314667787037e-05,1.15540189174213e-05,4.7167466593248e-06,2.26411981022199e-06,7.21649222629984e-07
"56797",1.24760150103768e-06,1.36034856370327e-05,1.46029010493854e-05,3.18427847668353e-05,1.64314667787037e-05,1.15540189174213e-05,4.7167466593248e-06,2.264119810222e-06,7.21649222629985e-07
"5681",2.32733405139623e-08,2.80114026690379e-09,4.60807431438007e-10,1.35028410798476e-09,5.23472931844427e-09,1.32140462297644e-09,2.55308658623864e-08,1.49909981433461e-08,2.04296134108507e-10
"5681",2.32733405139617e-08,2.80114026690371e-09,4.60807431437992e-10,1.35028410798472e-09,5.23472931844412e-09,1.3214046229764e-09,2.55308658623857e-08,1.49909981433457e-08,2.042961341085e-10
"56813",2.15896914463087e-08,3.36083010935193e-05,2.89505202484502e-05,2.37994752157013e-05,2.79185786113498e-05,0.000126330252098368,7.22890720989282e-05,7.54948366082925e-06,9.52594562002714e-06
"56813",2.15896914463093e-08,3.36083010935193e-05,2.89505202484503e-05,2.37994752157013e-05,2.79185786113498e-05,0.000126330252098368,7.22890720989282e-05,7.54948366082927e-06,9.52594562002713e-06
"56820",1.28611312888526e-06,2.55256854873945e-06,0.000141364087943698,4.07197107515903e-05,6.44831296688845e-05,5.11858289533059e-05,1.72893420129243e-05,2.13266350929781e-05,9.79448803625889e-07
"56820",3.71889086978839e-07,3.57180116821938e-06,0.000133919169923552,4.32437590351382e-05,6.97209682310776e-05,5.68319577004662e-05,1.71508133505195e-05,2.49714516791216e-05,9.466308540174e-07
"56820",2.74829866151102e-07,8.54071158666118e-08,1.00690727396152e-07,3.79466195227522e-08,1.02252497525464e-07,1.47663525306555e-07,2.78603097529902e-10,1.43692064658819e-07,2.7960837265299e-10
"56827",2.99998788473834e-06,9.68335860034424e-09,1.17556171442544e-05,1.62908565932666e-06,6.99855381639298e-06,7.17195653528275e-07,8.16407105587307e-08,4.88947359656853e-07,3.22592531113364e-05
"56827",2.99998788473834e-06,9.68335860034427e-09,1.17556171442544e-05,1.62908565932666e-06,6.99855381639299e-06,7.17195653528276e-07,8.16407105587313e-08,4.88947359656855e-07,3.22592531113364e-05
"56839",0,0,0,0,0,0,0,0,0
"56839",0,0,0,0,0,0,0,0,0
"56851",9.1747402246939e-06,0.00033053099936893,8.14778268876748e-05,4.97541485528023e-05,4.50999600687913e-05,4.66978728875032e-06,0.000204895944074259,1.01149898981509e-06,1.52062693204355e-06
"56851",9.17474022469388e-06,0.00033053099936893,8.14778268876747e-05,4.97541485528023e-05,4.50999600687914e-05,4.66978728875035e-06,0.000204895944074259,1.01149898981509e-06,1.52062693204356e-06
"56854",3.57637259156258e-07,2.57878921180841e-08,6.34063979929065e-08,1.57229241588273e-08,3.50553040543446e-09,6.80393294740829e-07,1.43017985475191e-06,5.48982790576729e-07,1.77838451518289e-07
"56854",3.5763725915626e-07,2.57878921180843e-08,6.34063979929073e-08,1.57229241588273e-08,3.50553040543445e-09,6.80393294740834e-07,1.43017985475192e-06,5.48982790576732e-07,1.7783845151829e-07
"56856",1.52994543567806e-06,5.35953123251426e-05,2.43318490987256e-07,1.15529652848814e-08,4.95008848687902e-05,0.000120600377778963,9.02845452816989e-06,9.76710698752865e-06,2.14911020587441e-07
"56856",1.66704597668293e-06,2.84060399169791e-05,1.64298043074953e-08,2.53718008940173e-06,2.49160206517845e-05,0.000107063681207493,3.12177013899538e-05,4.97241061460136e-06,5.49953268098577e-07
"56856",2.94107894949401e-09,3.9646792922589e-06,3.8620263790608e-07,2.89114773599775e-06,4.17831015670419e-06,4.02796118979044e-07,6.66952133553437e-06,8.01645962782122e-07,7.72858768013423e-08
"56870",3.45083393844508e-07,2.07817847257139e-07,3.31166024013588e-09,1.42756074309623e-08,8.1429072304542e-08,4.26654293066168e-08,2.58383937076759e-07,5.4943919935954e-09,2.05518525100762e-08
"56870",3.45083393844513e-07,2.07817847257143e-07,3.31166024013592e-09,1.42756074309626e-08,8.14290723045434e-08,4.26654293066174e-08,2.58383937076763e-07,5.49439199359549e-09,2.05518525100765e-08
"56875",1.34330393725176e-05,4.99879773391405e-05,3.64615177955657e-05,8.6317950960462e-06,9.88156422033196e-06,1.16029792754771e-06,2.66380439425248e-08,2.6629052580424e-05,1.1457908609883e-06
"56875",1.34330393725176e-05,4.99879773391405e-05,3.64615177955658e-05,8.63179509604618e-06,9.88156422033194e-06,1.1602979275477e-06,2.66380439425259e-08,2.6629052580424e-05,1.1457908609883e-06
"5689",3.36321050988737e-06,4.79165662515049e-05,5.81002144556248e-05,6.21953192561781e-06,2.31920573406744e-06,6.01685320218753e-06,2.86684598932112e-06,6.44171933761292e-07,1.90044906802105e-05
"5689",3.36321050988737e-06,4.79165662515048e-05,5.81002144556248e-05,6.2195319256178e-06,2.31920573406742e-06,6.01685320218754e-06,2.86684598932109e-06,6.44171933761293e-07,1.90044906802104e-05
"56908",5.00332570133749e-06,0.000105073505709872,3.40457173462535e-05,3.54978515191464e-06,1.37942994672945e-05,5.49106789639246e-06,1.85713019471542e-05,5.90494495453334e-06,4.59300763185574e-17
