"","LD1","LD2","LD3","LD4","LD5","LD6"
"52411",3.55522672292452e-07,2.80763443418564e-05,5.4746988379982e-07,1.64114075196916e-06,2.27399841837838e-06,1.25898801479325e-06
"52437",2.33435854551978e-06,1.51975829420175e-06,8.66424870501532e-07,1.52848059989548e-07,1.39203506389278e-06,6.17940214160899e-07
"52437",2.33435854551978e-06,1.51975829420175e-06,8.66424870501535e-07,1.52848059989548e-07,1.39203506389278e-06,6.17940214160901e-07
"52447",3.29690539545128e-08,2.06332237642474e-07,3.53314289681743e-08,1.08433754857523e-07,7.48360900378346e-08,9.1172433551925e-07
"52447",3.2969053954513e-08,2.06332237642476e-07,3.53314289681747e-08,1.08433754857524e-07,7.48360900378353e-08,9.11724335519258e-07
"52457",7.58683880635414e-07,5.44759216474668e-08,6.91733394551451e-07,3.52864498987853e-07,4.18457017013716e-06,2.07190857568459e-07
"52457",7.58683880635409e-07,5.44759216474666e-08,6.91733394551447e-07,3.52864498987851e-07,4.18457017013713e-06,2.07190857568457e-07
"52477",3.29169320561551e-07,1.03456250127269e-05,5.89104215909425e-05,2.04772712929236e-05,3.59385439049678e-05,9.83283571751694e-08
"52477",3.29169320561555e-07,1.03456250127269e-05,5.89104215909426e-05,2.04772712929237e-05,3.59385439049678e-05,9.83283571751694e-08
"52479",1.64998079438941e-05,2.86011412895e-05,1.6464570980606e-07,0.000125472741384669,0.00011726519671593,6.57851987484041e-06
"52479",1.64998079438941e-05,2.86011412895e-05,1.64645709806057e-07,0.000125472741384669,0.00011726519671593,6.57851987484041e-06
"52487",1.06115824801099e-06,1.46525711259516e-07,1.19412978769616e-06,2.0498667598066e-06,1.88126067697041e-07,1.54820013485928e-06
"52487",1.061158248011e-06,1.46525711259517e-07,1.19412978769617e-06,2.04986675980661e-06,1.88126067697042e-07,1.54820013485929e-06
"5249",0,0,0,0,0,0
"5249",0,0,0,0,0,0
"5251",9.32795792802602e-09,7.94293259633457e-08,5.44804612228236e-09,7.75311434932166e-10,5.14585409505328e-09,3.66235895408675e-10
"5251",9.3279579280261e-09,7.94293259633462e-08,5.44804612228239e-09,7.75311434932168e-10,5.14585409505332e-09,3.66235895408678e-10
"52515",7.47504454726634e-06,0.000128536242714547,2.76943613027128e-06,3.51816431190776e-08,1.06854917872149e-06,1.22404637117213e-06
"52515",7.47504454726634e-06,0.000128536242714547,2.76943613027129e-06,3.51816431190769e-08,1.06854917872148e-06,1.22404637117212e-06
"52519",3.3798829919769e-05,7.27924726121011e-05,7.65166925270693e-07,2.13615187402527e-06,3.59229167247235e-06,1.00069676450183e-06
"52519",3.37988299197689e-05,7.27924726121011e-05,7.65166925270699e-07,2.13615187402529e-06,3.59229167247232e-06,1.00069676450182e-06
"52533",0.000359530797920945,2.64284172159304e-05,3.02836877132933e-07,2.3069234758877e-06,7.29129874868503e-06,4.91483685055158e-07
"52533",0.000359530797920945,2.64284172159304e-05,3.02836877132939e-07,2.30692347588771e-06,7.29129874868498e-06,4.91483685055162e-07
"52559",0.000172805006460457,1.32915379091328e-05,1.39360386552379e-06,5.77004324926249e-07,5.22853634279612e-05,7.92930604927579e-07
"52559",0.000172805006460457,1.32915379091328e-05,1.39360386552376e-06,5.77004324926243e-07,5.22853634279612e-05,7.92930604927576e-07
"5256",2.34404573884008e-09,4.18455644074677e-07,2.88422162861918e-07,1.11910162668358e-08,6.46570356224295e-08,7.12381644365289e-08
"5256",2.34404573884011e-09,4.18455644074682e-07,2.88422162861921e-07,1.11910162668359e-08,6.46570356224303e-08,7.12381644365296e-08
"52566",1.44225309729681e-06,9.2997252542143e-06,6.88957649676232e-05,2.65507265707779e-05,4.14394227346216e-05,3.43060995686569e-08
"52566",1.44225309729682e-06,9.2997252542143e-06,6.88957649676231e-05,2.65507265707779e-05,4.14394227346216e-05,3.43060995686569e-08
"5257",4.55919527124946e-07,4.4993596502775e-06,7.49893275212676e-05,1.45110896168396e-05,4.74798413196583e-05,2.63082635309487e-05
"5257",4.55919527124947e-07,4.4993596502775e-06,7.49893275212675e-05,1.45110896168397e-05,4.74798413196583e-05,2.63082635309487e-05
"52577",2.47747505572416e-06,9.13516887761809e-06,4.94318214463305e-05,4.13020361900989e-05,3.53882174470089e-05,2.97045431191232e-08
"52577",2.47747505572416e-06,9.13516887761811e-06,4.94318214463305e-05,4.13020361900988e-05,3.53882174470089e-05,2.97045431191237e-08
"52586",5.19220183100238e-06,9.98329248423275e-06,1.90423847121683e-06,3.06791690759226e-07,5.18247237105987e-07,4.95789862265727e-07
"52586",5.19220183100239e-06,9.98329248423272e-06,1.90423847121683e-06,3.06791690759226e-07,5.18247237105987e-07,4.95789862265729e-07
"52590",9.46491327867279e-08,5.52981691206743e-05,2.54800525597526e-06,1.57319993625674e-06,1.36735144275494e-09,3.91436524197527e-08
"52590",9.46491327867273e-08,5.52981691206743e-05,2.54800525597525e-06,1.57319993625673e-06,1.36735144275504e-09,3.91436524197519e-08
"52591",6.00132929929917e-07,4.98736603583431e-08,2.62430929355982e-08,9.70213466175816e-07,3.01654023859448e-06,1.67740566027562e-06
"52591",6.00132929929914e-07,4.9873660358343e-08,2.6243092935598e-08,9.70213466175811e-07,3.01654023859446e-06,1.67740566027561e-06
"52592",1.07677175556815e-07,2.43273468083957e-08,6.99368118979729e-07,3.32968897432143e-07,2.64923011488415e-07,6.30127107237441e-08
"52592",1.07677175556816e-07,2.43273468083958e-08,6.99368118979734e-07,3.32968897432146e-07,2.64923011488416e-07,6.30127107237446e-08
"52601",1.93294789591153e-08,1.4117436436071e-06,3.13387053096373e-08,9.66264825071713e-08,3.52067984264032e-07,2.71243076091176e-08
"52601",1.93294789591154e-08,1.41174364360711e-06,3.13387053096376e-08,9.6626482507172e-08,3.52067984264034e-07,2.71243076091177e-08
"52616",1.89671535592264e-07,1.90283938042525e-07,2.95843769856263e-07,6.57228617421825e-09,1.2017230449969e-06,1.52662248516595e-07
"52616",1.89671535592266e-07,1.90283938042526e-07,2.95843769856265e-07,6.57228617421829e-09,1.20172304499691e-06,1.52662248516596e-07
"52634",1.00200095697849e-05,0.0001790431541055,5.09042666360284e-08,7.63968563114892e-07,2.71390080930058e-06,3.92203390792951e-06
"52634",1.00200095697849e-05,0.0001790431541055,5.09042666360301e-08,7.63968563114885e-07,2.71390080930058e-06,3.92203390792951e-06
"52639",8.35288797388114e-05,3.9993915114028e-05,2.46326674900046e-05,7.96140569274384e-05,8.49722206495872e-05,1.22172128629668e-07
"52639",8.35288797388114e-05,3.9993915114028e-05,2.46326674900046e-05,7.96140569274385e-05,8.49722206495873e-05,1.22172128629672e-07
"52645",6.83881066721211e-08,5.49001597818552e-05,1.0087440880996e-06,1.63424335281654e-06,2.67629815017799e-08,3.58359014285258e-05
"52645",6.83881066721219e-08,5.49001597818552e-05,1.0087440880996e-06,1.63424335281654e-06,2.67629815017802e-08,3.58359014285258e-05
"52646",4.01459046908248e-07,1.45361354387069e-07,1.30539677225408e-08,6.83505215452953e-08,1.64129522087265e-07,2.70111894937288e-09
"52646",4.01459046908253e-07,1.45361354387071e-07,1.3053967722541e-08,6.83505215452961e-08,1.64129522087267e-07,2.7011189493729e-09
"5265",0.000114164141354448,3.45420702863208e-06,3.06501738947443e-05,0.000200139730597712,0.000299638353259194,3.1530462212542e-05
"5265",0.000114164141354448,3.45420702863208e-06,3.06501738947443e-05,0.000200139730597712,0.000299638353259194,3.1530462212542e-05
"52689",3.87939355121609e-05,4.0423463237108e-06,3.78974403580974e-07,8.09892814109306e-07,7.33422659462925e-10,1.91246435445267e-06
"52689",3.87939355121609e-05,4.0423463237108e-06,3.78974403580972e-07,8.0989281410931e-07,7.33422659462929e-10,1.91246435445268e-06
"52701",1.35701115112913e-05,0.000469198400540525,1.82958422025719e-07,1.42972446450056e-06,7.86154956499666e-07,2.8347063680721e-06
"52701",1.35701115112913e-05,0.000469198400540525,1.82958422025719e-07,1.42972446450056e-06,7.86154956499656e-07,2.83470636807211e-06
"52702",3.50147684811647e-07,8.57957666372361e-07,1.82721842962493e-05,5.37987079150015e-06,6.3547879860237e-06,0.000156874166857495
"52702",3.50147684811647e-07,8.57957666372363e-07,1.82721842962493e-05,5.37987079150015e-06,6.35478798602373e-06,0.000156874166857495
"52709",2.58480277947522e-08,1.40314593814301e-06,2.32123863163842e-07,1.14084647361045e-06,1.62670475807006e-06,9.06944586274438e-07
"52709",2.58480277947524e-08,1.40314593814301e-06,2.32123863163844e-07,1.14084647361046e-06,1.62670475807007e-06,9.06944586274444e-07
"52738",1.95114258277904e-05,2.77056249080426e-05,8.40577892954859e-07,0.00013026970908938,0.000592836637844999,1.14787413304939e-05
"52738",1.95114258277903e-05,2.77056249080426e-05,8.4057789295486e-07,0.00013026970908938,0.000592836637844998,1.14787413304939e-05
"52773",0.000523974354821469,0.00225697752401787,0.000278953838009866,7.36676434652722e-05,2.27833816990367e-05,6.09827570510515e-06
"52773",0.000523974354821469,0.00225697752401787,0.000278953838009867,7.36676434652722e-05,2.27833816990367e-05,6.09827570510522e-06
"52793",0.000101273980089451,0.000140610380637033,4.26069553064823e-06,1.90985224234237e-06,1.49253524246484e-05,0.000150839606542438
"52793",0.000101273980089451,0.000140610380637033,4.26069553064823e-06,1.90985224234238e-06,1.49253524246484e-05,0.000150839606542437
"52804",9.55849847165231e-05,9.07207174721842e-05,2.64077901249331e-07,4.80982031367444e-07,8.59864935830629e-07,3.58012231637269e-06
"52804",9.55849847165233e-05,9.07207174721841e-05,2.6407790124933e-07,4.80982031367448e-07,8.59864935830633e-07,3.58012231637267e-06
"52810",0.000307971425106232,0.000136526310941641,6.2962176222898e-06,6.26668889101653e-06,8.86315509000193e-06,1.58869045779527e-05
"52810",0.000307971425106232,0.000136526310941641,6.29621762228979e-06,6.26668889101654e-06,8.86315509000192e-06,1.58869045779527e-05
"52813",0,0,0,0,0,0
"52813",0,0,0,0,0,0
"5285",0,0,0,0,0,0
"5285",0,0,0,0,0,0
"52858",2.95576029018042e-05,6.87473648878981e-06,7.52336013132681e-07,0.000360926360100079,3.03271660139643e-05,8.53020919339173e-06
"52858",2.95576029018042e-05,6.87473648878981e-06,7.52336013132684e-07,0.000360926360100079,3.03271660139643e-05,8.53020919339171e-06
"52878",1.29828931641384e-07,3.40860459512878e-06,8.9064580906111e-08,6.99492039189153e-08,3.0824177515545e-07,1.31505539249046e-09
"52878",1.29828931641384e-07,3.40860459512879e-06,8.90645809061113e-08,6.99492039189155e-08,3.08241775155451e-07,1.31505539249046e-09
"5289",7.58053398374328e-05,1.07240105137743e-05,2.48373692393229e-05,3.40538005079157e-06,2.09230202270603e-05,1.6551058874867e-06
"5289",0,0,0,0,0,0
"5289",7.58053398374327e-05,1.07240105137743e-05,2.4837369239323e-05,3.40538005079156e-06,2.09230202270603e-05,1.6551058874867e-06
"52907",2.29910420043339e-06,0.000125910820731705,6.9328249253853e-06,7.50440913885376e-07,1.84396651986332e-07,3.07634419281873e-07
"52907",2.29910420043341e-06,0.000125910820731705,6.93282492538529e-06,7.50440913885381e-07,1.84396651986332e-07,3.07634419281872e-07
"52920",5.31260598256195e-05,5.53381183101204e-05,2.08555765640724e-06,5.60029873057582e-08,3.09491217930199e-06,1.47241323813374e-05
"52920",5.31260598256195e-05,5.53381183101204e-05,2.08555765640724e-06,5.60029873057589e-08,3.09491217930199e-06,1.47241323813374e-05
"52922",2.41640352211207e-06,6.38537975270521e-05,2.87723412747314e-06,2.51197791660207e-06,7.42451521111555e-11,2.99078888801757e-07
"52922",2.41640352211207e-06,6.38537975270522e-05,2.87723412747312e-06,2.51197791660207e-06,7.42451521112587e-11,2.99078888801761e-07
"52929",2.23847183133554e-05,4.84942772564063e-07,1.1656118914492e-05,3.59434466130887e-05,7.03959800019292e-06,5.4184095924932e-07
"52929",2.23847183133554e-05,4.84942772564063e-07,1.1656118914492e-05,3.59434466130887e-05,7.03959800019291e-06,5.41840959249322e-07
"52930",1.40823325003599e-07,4.083119128305e-06,1.62592348225095e-08,2.45142948877807e-10,7.39496881169e-09,3.78601520753439e-09
"52930",1.408233250036e-07,4.08311912830503e-06,1.62592348225095e-08,2.45142948877805e-10,7.39496881169011e-09,3.78601520753444e-09
"52959",0,0,0,0,0,0
"52973",2.1025816955778e-06,1.35915975631695e-05,1.76899347485276e-06,3.89123991014936e-07,1.16680138626904e-07,2.34947284397271e-06
"52973",2.1025816955778e-06,1.35915975631694e-05,1.76899347485276e-06,3.89123991014931e-07,1.16680138626905e-07,2.34947284397271e-06
"52989",7.52112687614138e-08,3.66102656892322e-08,6.10910627138174e-07,1.71447405899701e-07,4.03566020047663e-07,2.27213479623371e-10
"52989",7.52112687614135e-08,3.6610265689232e-08,6.10910627138171e-07,1.714474058997e-07,4.0356602004766e-07,2.27213479623364e-10
"52997",6.22359365186324e-05,1.78014130959128e-05,9.86366741536137e-08,6.47118350684379e-08,9.10551395698731e-07,1.94546780052195e-06
"52997",6.22359365186324e-05,1.78014130959128e-05,9.86366741536147e-08,6.47118350684378e-08,9.10551395698729e-07,1.94546780052195e-06
"53003",4.35605279247074e-06,4.32678187720605e-05,0.000108676774805061,0.000118108540412223,4.34725894553213e-05,6.09585247097e-05
"53003",4.35605279247074e-06,4.32678187720606e-05,0.000108676774805061,0.000118108540412223,4.34725894553212e-05,6.09585247097001e-05
"53005",5.12423202591998e-08,9.88293113264513e-07,6.00499946112979e-05,9.70079271425516e-07,0.000120071899814687,2.5338010376765e-06
"53005",0,0,0,0,0,0
"53005",5.12423202592e-08,9.88293113264504e-07,6.0049994611298e-05,9.70079271425501e-07,0.000120071899814687,2.53380103767649e-06
"53030",0.000259678102077835,0.000147984493757466,6.53877179058473e-06,8.75426800776063e-06,9.93856377682757e-06,1.02813824888847e-06
"53030",0.000259678102077835,0.000147984493757466,6.53877179058473e-06,8.75426800776063e-06,9.93856377682758e-06,1.02813824888847e-06
"53032",3.26473259343999e-07,1.9853422278862e-06,3.09858434221012e-07,2.65178632712683e-07,6.82804084540544e-07,1.08469437403705e-09
"53032",3.26473259344001e-07,1.98534222788622e-06,3.09858434221014e-07,2.65178632712685e-07,6.82804084540548e-07,1.08469437403707e-09
"53046",1.31310742006896e-06,3.29484489415632e-05,6.04632552807701e-07,1.54497132530359e-07,6.16510862500052e-07,3.5379381089772e-07
"53046",1.31310742006895e-06,3.29484489415632e-05,6.04632552807706e-07,1.5449713253036e-07,6.16510862500054e-07,3.53793810897722e-07
"5305",3.30799938104565e-07,7.25237894507173e-08,4.73943574972029e-06,1.39112848849873e-10,6.66619230957387e-07,2.17366352077898e-07
"5305",3.30799938104567e-07,7.25237894507176e-08,4.73943574972033e-06,1.39112848849871e-10,6.66619230957392e-07,2.17366352077899e-07
"53050",2.03426917130855e-05,8.45251317813138e-06,3.65662156230211e-06,0.000115268729371828,0.000200510799890227,3.54879011504205e-06
"53050",2.03426917130855e-05,8.45251317813138e-06,3.65662156230212e-06,0.000115268729371828,0.000200510799890227,3.54879011504205e-06
"53052",3.39553051518131e-06,5.70192811531475e-05,6.0881774809025e-06,6.28436103926064e-06,9.74209019269481e-07,3.3402002249893e-09
"53052",3.39553051518131e-06,5.70192811531476e-05,6.08817748090251e-06,6.28436103926066e-06,9.74209019269479e-07,3.34020022498968e-09
"53062",0,0,0,0,0,0
"53062",0,0,0,0,0,0
"53078",3.00227418035625e-05,1.05882415675425e-05,2.99410464774569e-07,2.15480494787219e-06,2.64147738809348e-06,1.40849710042468e-07
"53078",3.00227418035625e-05,1.05882415675425e-05,2.99410464774569e-07,2.15480494787218e-06,2.64147738809348e-06,1.40849710042469e-07
"53084",7.85484430207108e-09,4.58717493811523e-07,3.09690668444994e-07,3.26848333465903e-08,2.66358799785569e-07,1.29347931207169e-08
"53084",7.8548443020711e-09,4.58717493811527e-07,3.09690668444997e-07,3.26848333465904e-08,2.66358799785571e-07,1.2934793120717e-08
"53119",3.92516761344704e-08,3.88836458055543e-07,5.26359314321236e-07,6.32374742215145e-08,1.90785412992971e-07,1.43502715334186e-07
"53119",3.92516761344704e-08,3.88836458055543e-07,5.26359314321236e-07,6.32374742215144e-08,1.90785412992971e-07,1.43502715334186e-07
"53130",8.05128987472044e-05,3.16134432314182e-05,2.8920430695124e-06,1.42461078657463e-06,2.50202437470435e-07,2.76666887500111e-06
"53130",8.05128987472047e-05,3.1613443231418e-05,2.8920430695124e-06,1.42461078657462e-06,2.50202437470439e-07,2.7666688750011e-06
"53144",5.66156752949679e-06,1.90210158602337e-06,6.08997256865253e-05,3.68993936885124e-07,0.000131123166484088,2.18510713311663e-05
"53144",5.66156752949679e-06,1.90210158602338e-06,6.08997256865252e-05,3.68993936885122e-07,0.000131123166484088,2.18510713311663e-05
"53156",2.63656582236733e-05,4.72370926334737e-06,1.91104130449126e-06,4.74148619622894e-09,1.4718441697655e-05,1.22733382708343e-06
"53156",2.63656582236734e-05,4.72370926334735e-06,1.91104130449127e-06,4.74148619622859e-09,1.4718441697655e-05,1.22733382708344e-06
"5316",1.77429460649829e-07,1.9816209184891e-07,1.69483309195675e-07,1.29444232675144e-08,5.35929002027404e-07,1.04333316379078e-07
"5316",1.77429460649829e-07,1.98162091848911e-07,1.69483309195675e-07,1.29444232675145e-08,5.35929002027404e-07,1.04333316379078e-07
"53168",4.13849370848036e-06,1.62769873341657e-06,5.57596628080495e-05,1.71024113335585e-09,1.81672933620439e-05,4.72561694287095e-06
"53168",4.13849370848036e-06,1.62769873341656e-06,5.57596628080494e-05,1.71024113335584e-09,1.81672933620439e-05,4.72561694287095e-06
"53171",2.01488440164454e-07,9.86614945672989e-06,3.4466954384951e-08,2.57616958751581e-08,1.47486438972408e-08,1.69630527285118e-10
"53171",2.01488440164452e-07,9.86614945672983e-06,3.44669543849508e-08,2.5761695875158e-08,1.47486438972407e-08,1.6963052728512e-10
"53188",0.000143238534191864,1.36593904071084e-05,1.20340340732606e-08,4.22403061442059e-07,3.71582905273994e-07,3.72071673526519e-06
"53188",0.000143238534191864,1.36593904071084e-05,1.20340340732611e-08,4.22403061442061e-07,3.71582905273993e-07,3.7207167352652e-06
"5319",4.2211412968098e-08,7.53760645780446e-09,6.26123554204747e-06,2.32312504083963e-07,3.45281146050017e-07,4.58823153898849e-05
"5319",4.65662814954506e-08,7.65928268093036e-09,6.27706933673487e-06,2.32254745968164e-07,3.57993702547834e-07,4.57478722274713e-05
"5319",1.06875394518573e-10,4.87117475901833e-13,9.9977292217984e-12,3.59043814784229e-15,1.14906921975907e-10,9.8630015487529e-11
"53198",1.892344748736e-05,0.000320483034545669,3.13737861749833e-05,2.4971988274999e-05,1.20292256078085e-07,2.39128147476671e-07
"53198",1.892344748736e-05,0.000320483034545669,3.13737861749833e-05,2.4971988274999e-05,1.20292256078089e-07,2.39128147476674e-07
"5322",0,0,0,0,0,0
"53236",7.65288640552794e-05,8.52627866243346e-05,0.000333352144806178,1.70507159677874e-06,0.000169934510347251,0.000353978082193816
"53236",7.65288640552794e-05,8.52627866243346e-05,0.000333352144806178,1.70507159677876e-06,0.000169934510347251,0.000353978082193816
"53239",0,0,0,0,0,0
"53241",1.71229799992173e-07,1.27865254082297e-06,8.18038338284941e-07,2.02534876388662e-05,2.96867370846391e-05,7.43210705082595e-05
"53241",1.71229799992177e-07,1.27865254082297e-06,8.18038338284932e-07,2.02534876388662e-05,2.96867370846391e-05,7.43210705082597e-05
"53249",8.77414523272072e-05,7.26165246693561e-06,6.17272078114492e-07,7.00526974605676e-06,2.10234014604414e-08,1.51076723308405e-08
"53249",8.77414523272073e-05,7.26165246693562e-06,6.17272078114494e-07,7.00526974605676e-06,2.1023401460441e-08,1.51076723308406e-08
"53250",1.1934877549479e-05,3.53519297911781e-06,0.000109050999769623,5.82611127540725e-05,0.000100338290920325,6.80893981658144e-07
"53250",1.1934877549479e-05,3.5351929791178e-06,0.000109050999769622,5.82611127540725e-05,0.000100338290920325,6.80893981658145e-07
"53256",0.000151947665314246,6.59866264924882e-05,5.25831067488487e-10,6.75305259480748e-06,1.95419447869565e-06,2.34110867678099e-08
"53256",0.000151947665314246,6.59866264924882e-05,5.25831067488395e-10,6.75305259480746e-06,1.95419447869565e-06,2.341108676781e-08
"53264",4.59197634299688e-06,4.67828590751229e-05,1.98102965233783e-06,1.65635382165e-06,4.65750977129509e-07,5.24288243055316e-08
"53264",4.5919763429969e-06,4.67828590751227e-05,1.98102965233783e-06,1.65635382164999e-06,4.65750977129515e-07,5.24288243055311e-08
"53270",8.10209088541594e-05,9.98568229415834e-05,2.84367058555459e-05,2.98910326804052e-05,1.5735340289009e-06,2.98865755449097e-09
"53270",8.10209088541593e-05,9.98568229415835e-05,2.84367058555459e-05,2.98910326804052e-05,1.5735340289009e-06,2.98865755449103e-09
"53282",0.00287697348646177,0.000473308300710776,0.000337039054671803,2.36604639405869e-05,0.000532294951496916,2.50015795247532e-05
"53282",0.00300218326077827,0.000480035402980377,0.000265997857690012,1.02443109731653e-05,0.000453591625878009,6.84575369655724e-06
"53282",1.33346212558383e-06,2.37346027994931e-08,4.19914968959861e-06,2.76732798072719e-06,3.14646422976182e-06,5.68211543499346e-06
"53304",0.000538528685789794,0.000154045659810955,1.0142726011423e-05,7.41954327751661e-08,5.65156787985196e-05,1.47945236365719e-06
"53304",0.000538528685789795,0.000154045659810955,1.0142726011423e-05,7.41954327751651e-08,5.65156787985196e-05,1.47945236365718e-06
"53309",3.47091571397985e-08,1.38616121239068e-06,7.55193418775698e-08,2.18657686312464e-06,8.90584320625508e-07,4.562302421773e-07
"53309",3.47091571397981e-08,1.38616121239067e-06,7.55193418775697e-08,2.18657686312463e-06,8.90584320625503e-07,4.56230242177298e-07
"53332",3.04565723250309e-05,0.00109385934635311,8.55739306636064e-05,0.00010312907248882,2.10899051626054e-05,3.36087238899013e-05
"53332",3.04565723250309e-05,0.00109385934635311,8.55739306636064e-05,0.00010312907248882,2.10899051626054e-05,3.36087238899013e-05
"53345",4.35128703200339e-05,1.53637742552021e-05,1.27860772925513e-07,8.65440938618482e-07,1.77607389753188e-06,2.20947216854455e-07
"53345",4.35128703200338e-05,1.53637742552022e-05,1.27860772925513e-07,8.65440938618483e-07,1.77607389753188e-06,2.20947216854454e-07
"53361",2.1553868022069e-06,4.1224245595459e-05,0.000326852103033112,3.20063309465563e-05,0.000221457257768525,0.00014318752360903
"53361",2.15538680220688e-06,4.12242455954588e-05,0.000326852103033112,3.20063309465562e-05,0.000221457257768525,0.00014318752360903
"53363",5.68667103805828e-07,4.65313708361354e-07,6.55703008915951e-06,0.000344040354513985,3.17593301916184e-07,6.12908079255703e-06
"53363",5.68667103805829e-07,4.65313708361355e-07,6.55703008915948e-06,0.000344040354513985,3.17593301916181e-07,6.12908079255703e-06
"53378",4.74550781326243e-06,5.67631927737832e-05,2.10764688377746e-06,1.65380289934812e-06,1.22434640976227e-07,8.03719237751469e-08
"53378",4.74550781326242e-06,5.67631927737833e-05,2.10764688377747e-06,1.65380289934813e-06,1.22434640976227e-07,8.03719237751454e-08
"53391",0.000305443334295972,3.65215107662889e-05,5.18999111125929e-06,9.98364009255641e-08,1.49887620032404e-06,4.60313529689941e-06
"53391",0.000305443334295971,3.65215107662888e-05,5.18999111125928e-06,9.98364009255623e-08,1.49887620032404e-06,4.60313529689942e-06
"53396",0.000104575799791856,2.15983361377247e-05,4.23816002378689e-07,8.12417549957269e-06,1.12056246070975e-07,9.29660340878393e-07
"53396",0.000104575799791856,2.15983361377246e-05,4.23816002378686e-07,8.12417549957269e-06,1.12056246070974e-07,9.2966034087839e-07
"5342",3.0113730760033e-07,1.22218220259092e-09,2.96856078173145e-07,5.54418136879468e-09,4.88398569228846e-08,3.91375372875799e-08
"5342",3.01137307600324e-07,1.22218220259089e-09,2.9685607817314e-07,5.54418136879459e-09,4.88398569228836e-08,3.91375372875791e-08
"53421",8.7141376736552e-05,6.99716768964491e-05,0.000281109344692298,7.22639639713412e-06,6.87466374394224e-06,0.000395063947229732
"53421",8.71413767365518e-05,6.99716768964491e-05,0.000281109344692298,7.22639639713411e-06,6.87466374394221e-06,0.000395063947229732
"53422",6.06284432480955e-06,9.92005461515981e-09,1.27888756533682e-07,6.00380821605084e-06,3.02282918258233e-05,4.63008341879097e-05
"53422",6.06284432480954e-06,9.92005461516019e-09,1.27888756533683e-07,6.00380821605085e-06,3.02282918258233e-05,4.63008341879098e-05
"5343",0,0,0,0,0,0
"5343",0,0,0,0,0,0
"53437",1.92345420300083e-05,2.63375801509605e-05,3.04357624518295e-06,1.45798326233118e-05,1.65916596557469e-06,1.3248071531658e-09
"53437",6.83539466113944e-06,1.73464964740065e-07,1.79062549559886e-06,1.14251805189442e-05,2.07555392485522e-07,1.00453485970469e-06
"53437",3.13736719696497e-06,3.07859240202896e-05,1.65195327239996e-07,1.92053632945238e-07,6.93062390244646e-07,1.07882034031256e-06
"53441",9.3699943305488e-05,0.000240234193677623,0.0015713802681253,8.82331815867082e-06,0.0005288323498963,0.00203249029693625
"53441",9.36999433054881e-05,0.000240234193677623,0.0015713802681253,8.82331815867083e-06,0.0005288323498963,0.00203249029693625
"53464",5.15142863745664e-05,1.22774678700402e-05,3.02144799807339e-08,1.96360812510857e-07,6.95768942864143e-07,3.23330692449345e-06
"53464",5.15142863745664e-05,1.22774678700402e-05,3.02144799807341e-08,1.96360812510858e-07,6.9576894286414e-07,3.23330692449345e-06
"53473",8.6308240518783e-06,4.08400925820788e-06,2.60803647280761e-05,7.49818408667823e-05,3.33976169817865e-05,8.91218192124872e-06
"53473",8.63082405187831e-06,4.08400925820788e-06,2.60803647280761e-05,7.49818408667823e-05,3.33976169817864e-05,8.91218192124871e-06
"53495",8.41510731357879e-07,7.13364450266966e-09,6.54144332012024e-05,1.11069839266878e-06,3.0262725610447e-05,1.02257093685708e-05
"53495",8.41510731357877e-07,7.13364450266963e-09,6.54144332012024e-05,1.11069839266878e-06,3.0262725610447e-05,1.02257093685708e-05
"53507",0,0,0,0,0,0
"53507",0,0,0,0,0,0
"53509",9.3273151367438e-06,1.21579424781537e-05,5.44493421388972e-05,4.34864322591734e-06,3.53296188346734e-05,0.000131452257679189
"53509",9.32731513674379e-06,1.21579424781537e-05,5.44493421388971e-05,4.34864322591734e-06,3.53296188346734e-05,0.000131452257679189
"53514",1.1244330127075e-05,2.21832849620908e-05,6.79797647177093e-07,8.09613419168216e-07,1.18468125154705e-07,2.16566157910103e-08
"53514",1.1244330127075e-05,2.21832849620907e-05,6.79797647177088e-07,8.09613419168224e-07,1.18468125154708e-07,2.16566157910105e-08
"53521",1.0832363445463e-06,8.66878455782017e-07,8.37834485415158e-09,3.64375655644842e-08,4.8546989704521e-10,1.19262019751303e-08
"53521",1.08323634454632e-06,8.66878455782028e-07,8.37834485415162e-09,3.64375655644846e-08,4.85469897045212e-10,1.19262019751305e-08
"53554",2.41863067434079e-07,4.63615853745672e-06,5.43342253984865e-07,4.4568024665105e-07,1.33478747157132e-06,4.16288507505187e-10
"53554",2.4186306743408e-07,4.63615853745674e-06,5.43342253984868e-07,4.45680246651051e-07,1.33478747157132e-06,4.16288507505213e-10
"53566",1.13656104070659e-06,2.66261259298967e-06,5.63800995661968e-05,8.19229667519154e-06,2.67954649098923e-05,8.26654983752715e-05
"53566",1.13656104070659e-06,2.66261259298967e-06,5.63800995661968e-05,8.19229667519156e-06,2.67954649098923e-05,8.26654983752714e-05
"53568",1.78327691293914e-06,0.000113174275480212,6.43652798295737e-06,1.58492446561671e-07,6.48520984100308e-07,3.1608559299856e-07
"53568",1.78327691293914e-06,0.000113174275480212,6.43652798295733e-06,1.58492446561669e-07,6.48520984100319e-07,3.16085592998561e-07
"53576",1.54836002966119e-07,7.08573178674944e-07,2.20532745332672e-07,6.22996115791776e-07,5.41988666201088e-08,2.43666125005784e-07
